animal,decline,migratory,American,AfroPal,Asian,Artificial,Coastal,Forest,Grassland,Savanna,Shrubland,Wetlands,Hemisphere,EOO
Myiomela_major,1,0,0,0,1,0,0,1,0,0,0,0,2,990
Sialia_currucoides,0,1,1,0,1,1,0,1,1,0,1,0,3,6730000
Sialia_mexicana,0,1,1,0,0,1,0,1,0,0,1,0,3,4700000
Sialia_sialis,0,1,1,0,0,1,0,1,0,0,1,1,3,14800000
Actinodura_morrisoniana,1,0,0,0,1,0,0,1,0,0,0,0,2,14300
Actinodura_nipalensis,1,0,0,0,1,0,0,1,0,0,1,0,3,222000
Actinodura_souliei,1,0,0,0,1,0,0,1,0,0,0,0,3,341000
Actinodura_waldeni,1,0,0,0,1,0,0,1,0,0,1,0,3,729000
Anas_formosa,0,1,1,1,1,1,0,0,0,0,0,1,3,4940000
Sicalis_auriventris,0,1,1,0,0,1,0,0,1,0,1,0,2,199000
Sicalis_citrina,0,1,1,0,0,1,0,0,0,1,1,0,2,10200000
Sicalis_columbiana,0,0,1,0,0,1,0,0,0,0,1,1,2,5300000
Sicalis_flaveola,0,0,1,0,0,1,0,0,0,0,1,0,2,18200000
Sicalis_lebruni,0,1,1,0,0,0,0,0,1,0,1,0,2,592000
Sicalis_lutea,0,0,1,0,0,0,0,0,1,0,1,0,2,452000
Sicalis_luteocephala,0,0,1,0,0,1,0,0,0,0,1,0,2,111000
Sicalis_luteola,0,1,1,0,0,1,0,0,1,1,0,1,2,19800000
Sicalis_olivascens,0,1,1,0,0,1,0,0,0,0,1,0,2,254000
Sicalis_olivascens,0,1,1,0,0,1,0,0,0,0,1,0,2,254000
Sicalis_raimondii,0,0,1,0,0,0,0,0,0,0,1,0,2,271000
Sicalis_taczanowskii,0,0,1,0,0,0,0,0,0,0,1,0,2,84100
Sicalis_uropygialis,0,0,1,0,0,1,0,0,1,0,0,0,2,1060000
Ochthoeca_diadema,0,0,1,0,0,1,0,1,0,0,0,1,2,1020000
Ochthoeca_frontalis,0,0,1,0,0,0,0,1,0,0,1,0,2,2440000
Ochthoeca_jelskii,0,0,1,0,0,0,0,1,0,0,0,1,2,129000
Ochthoeca_pulchella,0,0,1,0,0,0,0,1,0,0,1,0,2,548000
Paradoxornis_alphonsianus,0,0,0,0,1,1,0,1,1,0,1,0,3,381000
Paradoxornis_przewalskii,1,0,0,0,1,0,0,1,0,0,0,0,1,52600
Paradoxornis_webbianus,0,0,0,0,1,1,0,1,0,0,1,1,3,5480000
Paradoxornis_zappeyi,1,0,0,0,1,0,0,1,0,0,1,0,1,69800
Myrmeciza_berlepschi,0,0,1,0,0,0,0,1,0,0,0,0,2,106000
Myrmeciza_laemosticta,1,0,1,0,0,0,0,1,0,0,0,0,2,128000
Myrmeciza_nigricauda,1,0,1,0,0,0,0,1,0,0,0,0,2,166000
Myrmeciza_laemosticta,1,0,1,0,0,0,0,1,0,0,0,0,2,128000
Sipodotus_wallacii,1,0,0,0,1,0,0,1,0,0,0,0,2,1340000
Siptornis_striaticollis,0,0,1,0,0,0,0,1,0,0,0,0,2,96200
Sirystes_albogriseus,1,0,1,0,0,0,0,1,0,0,0,0,2,2820000
Sirystes_albogriseus,1,0,1,0,0,0,0,1,0,0,0,0,2,2820000
Sirystes_sibilator,1,0,1,0,0,0,0,1,0,0,0,0,2,6510000
Sirystes_sibilator,1,0,1,0,0,0,0,1,0,0,0,0,2,6510000
Sitta_europaea,0,0,1,1,1,0,0,1,0,0,0,0,1,3910000
Sitta_azurea,1,0,0,0,1,0,0,1,0,0,0,0,2,1280000
Sitta_canadensis,0,1,1,0,1,1,0,1,0,0,1,0,1,15900000
Sitta_carolinensis,0,0,1,0,0,1,0,1,0,0,0,0,3,14900000
Sitta_cashmirensis,1,0,0,0,1,0,0,1,0,0,0,0,3,687000
Sitta_europaea,0,0,1,1,1,0,0,1,0,0,0,0,3,3910000
Sitta_formosa,1,0,0,0,1,0,0,1,0,0,0,0,3,1160000
Sitta_frontalis,1,0,0,0,1,1,0,1,0,0,0,0,3,15600000
Sitta_himalayensis,1,0,0,0,1,0,0,1,0,0,0,0,3,1540000
Sitta_pusilla,1,0,1,0,0,0,0,1,0,0,0,0,2,80
Sitta_krueperi,1,0,0,1,0,0,0,1,0,0,0,0,1,895000
Sitta_ledanti,1,0,0,1,0,0,0,1,0,0,0,0,1,720
Sitta_leucopsis,1,0,0,0,1,0,0,1,0,0,0,0,3,495000
Sitta_magna,1,0,0,0,1,0,0,1,0,0,0,0,3,527000
Sitta_nagaensis,1,0,0,0,1,0,0,1,0,0,0,0,3,3800000
Sitta_neumayer,0,0,0,1,1,0,0,0,0,0,1,0,1,3360000
Sitta_oenochlamys,1,0,0,0,1,1,0,1,0,0,0,0,2,693000
Sitta_leucopsis,0,0,0,0,1,0,0,1,0,0,0,0,1,495000
Sitta_pusilla,1,0,1,0,0,0,0,1,0,0,0,0,3,80
Sitta_pygmaea,0,0,1,0,0,0,0,1,0,0,0,0,3,4810000
Sitta_solangiae,1,0,0,0,1,0,0,1,0,0,0,0,2,403000
Sitta_tephronota,0,0,0,1,1,0,0,0,0,0,1,1,3,4840000
Sitta_victoriae,1,0,0,0,1,0,0,1,0,0,0,0,2,400
Sitta_villosa,1,0,0,0,1,0,0,1,0,0,0,0,1,2820000
Sitta_whiteheadi,1,0,0,1,0,0,0,1,0,0,0,0,1,3800
Sitta_yunnanensis,1,0,0,0,1,0,0,1,0,0,0,0,3,409000
Sittasomus_griseicapillus,1,0,1,0,0,1,0,1,0,1,1,0,2,13700000
Sittasomus_griseicapillus,1,0,1,0,0,1,0,1,0,1,1,0,3,13700000
Parus_semilarvatus,1,0,0,0,1,1,0,1,0,0,1,0,2,475000
Minla_cyanouroptera,1,0,0,0,1,1,0,1,0,0,1,0,3,6160000
Smicrornis_brevirostris,1,0,0,0,1,1,0,1,0,1,1,0,2,9560000
Smithornis_capensis,1,0,0,1,0,1,0,1,0,1,1,0,2,13600000
Smithornis_rufolateralis,1,0,0,1,0,1,0,1,0,0,0,0,2,4750000
Smithornis_sharpei,1,0,0,1,0,0,0,1,0,0,0,0,2,2220000
Rhinoptilus_africanus,0,0,0,1,0,0,0,0,1,0,1,0,2,10400000
Snowornis_cryptolophus,1,0,1,0,0,0,0,1,0,0,0,0,2,463000
Snowornis_subalaris,1,0,1,0,0,0,0,1,0,0,0,0,2,630000
Somateria_fischeri,1,1,1,0,1,0,0,0,0,0,0,1,1,4060000
Somateria_spectabilis,1,1,1,1,1,0,0,0,0,0,0,1,1,19100000
Spartonoica_maluroides,1,1,1,0,0,0,0,0,1,0,0,1,2,1380000
Anas_clypeata,1,1,1,1,1,1,1,0,1,0,0,1,3,39900000
Anas_cyanoptera,1,1,1,0,0,0,0,0,0,0,0,1,3,3.40E+07
Anas_discors,1,1,1,0,1,0,1,0,1,0,0,1,3,16800000
Anas_hottentota,1,0,0,1,0,1,0,0,1,0,0,1,2,19500000
Anas_platalea,0,1,1,0,0,0,1,0,0,0,0,1,2,7340000
Anas_puna,0,0,1,0,0,0,0,0,0,0,0,1,2,1070000
Anas_querquedula,1,1,0,1,1,1,0,0,1,0,0,1,3,32500000
Anas_rhynchotis,0,0,0,0,1,0,1,0,0,0,0,1,2,13200000
Anas_smithii,0,0,0,1,0,1,1,0,1,0,0,1,2,3380000
Anas_versicolor,0,1,1,0,0,0,0,0,0,0,0,1,2,5420000
Speculanas_specularis,0,1,1,0,0,0,0,0,0,0,0,1,2,828000
Spelaeornis_badeigularis,1,0,0,0,1,0,0,1,0,0,0,0,2,1100
Spelaeornis_caudatus,1,0,0,0,1,0,0,1,0,0,0,0,3,115000
Spelaeornis_chocolatinus,1,0,0,0,1,0,0,1,0,0,1,0,2,11200
Spelaeornis_kinneari,1,0,0,0,1,0,0,1,0,0,0,0,2,2400
Spelaeornis_longicaudatus,1,0,0,0,1,0,0,1,0,0,0,0,2,6700
Spelaeornis_oatesi,0,0,0,0,1,0,0,1,0,0,1,0,2,36800
Spelaeornis_reptatus,0,0,0,0,1,0,0,1,0,0,1,0,3,295000
Spelaeornis_troglodytoides,1,0,0,0,1,0,0,1,0,0,0,0,3,1660000
Lonchura_bicolor,0,0,0,1,0,1,0,1,0,1,1,1,2,17400000
Lonchura_cucullata,0,0,0,1,0,1,0,1,1,0,1,1,2,23600000
Lonchura_fringilloides,0,0,0,1,0,1,0,1,1,1,1,0,2,16400000
Spermophaga_haematina,0,0,0,1,0,1,0,1,0,0,1,0,2,5530000
Spermophaga_poliogenys,0,0,0,1,0,0,0,1,0,0,0,0,2,1080000
Spermophaga_ruficapilla,0,0,0,1,0,0,0,1,0,0,1,0,2,2990000
Sphecotheres_hypoleucus,0,0,0,0,1,0,0,1,0,0,1,0,2,4000
Sphecotheres_vieilloti,0,0,0,0,1,1,0,1,0,0,0,0,2,6550000
Sphecotheres_viridis,1,0,0,0,1,1,0,1,0,0,0,0,2,43500
Sphenoeacus_afer,1,0,0,1,0,0,0,0,1,0,1,0,2,1380000
Hemispingus_frontalis,1,0,1,0,0,0,0,1,0,0,0,0,2,2810000
Hemispingus_melanotis,0,0,1,0,0,0,0,1,0,0,0,0,2,2390000
Hemispingus_ochraceus,0,0,1,0,0,0,0,1,0,0,0,0,2,19800
Sphyrapicus_nuchalis,1,1,1,0,0,0,0,1,0,0,1,0,3,2440000
Sphyrapicus_ruber,1,1,1,0,1,0,0,1,0,0,0,0,1,2720000
Sphyrapicus_thyroideus,0,1,1,0,0,0,0,1,0,0,0,0,3,2150000
Sphyrapicus_varius,1,1,1,0,1,1,0,1,0,0,0,0,3,7830000
Stigmatopelia_chinensis,0,1,0,0,1,1,0,1,0,0,0,1,3,16800000
Stigmatopelia_senegalensis,0,1,0,1,1,1,0,0,1,1,0,0,3,64400000
Stigmatopelia_chinensis,0,1,0,0,1,1,0,1,0,0,0,1,3,16800000
Spiloptila_clamans,0,0,0,1,0,0,0,0,0,1,1,0,3,6410000
Spilornis_cheela,0,0,0,0,1,1,0,1,0,1,0,0,3,19100000
Spilornis_elgini,1,0,0,0,1,0,0,1,0,0,0,0,2,19600
Spilornis_holospilus,1,0,0,0,1,1,0,1,0,0,0,0,2,756000
Spilornis_kinabaluensis,1,0,0,0,1,0,0,1,0,0,0,0,2,68000
Spilornis_klossi,1,0,0,0,1,0,0,1,0,0,0,0,2,1700
Spilornis_rufipectus,0,0,0,0,1,1,0,1,0,1,0,0,2,576000
Spindalis_dominicensis,0,0,1,0,0,1,0,1,0,0,1,0,2,121000
Spindalis_nigricephala,0,0,1,0,0,0,0,1,0,0,1,0,2,13500
Spindalis_portoricensis,0,0,1,0,0,1,0,1,0,0,1,0,2,9900
Spindalis_zena,0,0,1,0,0,1,0,1,0,0,1,0,2,827000
Carduelis_atrata,0,0,1,0,0,0,0,0,1,0,1,0,2,1700000
Carduelis_atriceps,0,0,1,0,0,1,0,1,0,0,1,0,2,69900
Carduelis_barbata,0,1,1,0,0,1,0,1,1,0,1,0,2,2620000
Carduelis_crassirostris,0,1,1,0,0,0,0,1,1,0,1,0,2,1600000
Carduelis_cucullata,1,0,1,0,0,1,0,1,0,0,1,0,2,618000
Carduelis_dominicensis,0,0,1,0,0,0,0,1,0,0,0,0,2,37100
Carduelis_lawrencei,1,1,1,0,0,0,0,1,0,0,1,0,1,294000
Carduelis_magellanica,0,0,1,0,0,1,0,1,1,1,1,0,2,13400000
Carduelis_notata,0,0,1,0,0,1,0,1,0,1,0,0,3,1750000
Carduelis_olivacea,1,0,1,0,0,1,0,1,0,0,0,0,2,913000
Carduelis_pinus,0,1,1,0,1,1,0,1,0,0,1,0,3,25700000
Carduelis_psaltria,1,0,1,0,0,1,0,0,0,0,1,0,3,13700000
Carduelis_siemiradzkii,1,0,1,0,0,1,0,1,1,0,1,0,2,36300
Carduelis_spinescens,0,0,1,0,0,0,0,1,1,0,1,0,2,616000
Carduelis_spinus,1,1,0,1,1,1,0,1,0,0,1,0,3,33300000
Serinus_thibetanus,0,0,0,0,1,0,0,1,0,0,1,0,3,1010000
Carduelis_tristis,0,1,1,0,0,1,0,1,1,0,1,0,3,11300000
Carduelis_uropygialis,0,1,1,0,0,1,0,1,0,0,1,0,2,216000
Carduelis_xanthogastra,1,0,1,0,0,1,0,1,1,0,1,0,2,4800000
Carduelis_yarrellii,1,0,1,0,0,1,0,1,0,0,1,0,2,215000
Spiza_americana,0,1,1,0,0,1,0,0,1,1,0,0,3,3930000
Spizaetus_isidori,1,0,1,0,0,0,0,1,0,0,0,0,2,4380000
Spizaetus_melanoleucus,1,0,1,0,0,0,0,1,0,1,0,0,3,18100000
Spizaetus_ornatus,1,0,1,0,0,0,0,1,0,0,0,0,3,20200000
Spizaetus_tyrannus,1,0,1,0,0,0,0,1,0,0,0,1,2,17500000
Spizella_atrogularis,1,0,1,0,0,0,0,0,0,0,1,0,3,2540000
Spizella_breweri,1,1,1,0,1,0,0,0,1,0,1,0,3,3910000
Spizella_pallida,1,1,1,0,1,0,0,1,1,0,1,1,3,5370000
Spizella_passerina,0,1,1,0,1,1,0,1,1,0,1,0,3,22200000
Spizella_pusilla,1,1,1,0,0,1,0,1,1,0,1,0,3,5630000
Spizella_wortheni,1,0,1,0,0,0,0,0,1,0,1,0,1,13900
Spiziapteryx_circumcincta,0,0,1,0,0,0,0,1,1,1,1,0,2,1710000
Spizixos_canifrons,0,0,0,0,1,1,0,1,0,0,1,0,3,1520000
Spizixos_semitorques,0,0,0,0,1,1,0,1,0,0,1,0,3,2820000
Spizocorys_conirostris,1,0,0,1,0,1,0,0,1,1,1,0,2,2200000
Pseudalaemon_fremantlii,0,0,0,1,0,0,0,0,1,1,1,0,2,1420000
Spizocorys_fringillaris,1,0,0,1,0,1,0,0,1,0,0,0,2,7800
Spizocorys_obbiensis,1,0,0,1,0,0,0,0,1,0,1,0,2,71800
Spizocorys_personata,0,0,0,1,0,0,0,0,1,0,0,0,2,350000
Eremalauda_starki,0,0,0,1,0,0,0,0,1,0,0,0,2,1340000
Sturnus_sericeus,0,1,0,0,1,1,0,0,0,0,1,0,3,2090000
Haplospiza_rustica,1,0,1,0,0,1,0,1,0,0,1,0,3,8040000
Thraupis_cyanocephala,0,0,1,0,0,1,0,1,0,0,1,0,2,5090000
Sporophila_albogularis,0,0,1,0,0,1,0,1,0,0,1,0,2,944000
Sporophila_americana,1,0,1,0,0,1,0,1,0,0,1,0,2,2770000
Oryzoborus_angolensis,0,0,1,0,0,1,0,1,0,0,1,0,2,14100000
Sporophila_ardesiaca,0,0,1,0,0,1,0,0,1,0,1,0,2,1060000
Oryzoborus_atrirostris,0,0,1,0,0,1,0,0,1,0,0,1,2,1070000
Sporophila_plumbea,1,1,1,0,0,0,0,0,1,0,1,0,2,57100
Sporophila_bouvreuil,1,1,1,0,0,0,0,0,0,1,1,0,2,6600000
Sporophila_bouvronides,0,1,1,0,0,1,0,0,1,0,1,1,2,1380000
Sporophila_caerulescens,0,1,1,0,0,1,0,0,0,0,1,0,2,6700000
Sporophila_castaneiventris,0,1,1,0,0,1,0,0,0,0,1,1,2,5440000
Sporophila_cinnamomea,1,1,1,0,0,0,0,0,1,0,0,1,2,434000
Sporophila_collaris,0,0,1,0,0,1,0,0,1,0,0,1,2,5560000
Sporophila_corvina,0,0,1,0,0,1,0,1,0,0,1,0,2,634000
Oryzoborus_crassirostris,1,0,1,0,0,1,0,0,1,0,1,1,2,5430000
Sporophila_falcirostris,1,0,1,0,0,0,0,1,0,0,0,0,2,1200000
Dolospingus_fringilloides,0,0,1,0,0,0,0,0,0,1,1,0,2,860000
Sporophila_frontalis,1,0,1,0,0,1,0,1,0,0,0,0,2,1040000
Oryzoborus_funereus,0,0,1,0,0,1,0,1,0,0,0,0,2,3180000
Sporophila_hypochroma,1,1,1,0,0,1,0,0,1,1,0,0,2,224000
Sporophila_hypoxantha,0,1,1,0,0,0,0,0,1,1,0,1,2,3100000
Sporophila_intermedia,0,0,1,0,0,1,0,0,1,0,1,0,2,2170000
Sporophila_leucoptera,0,1,1,0,0,1,0,0,1,0,1,1,2,7980000
Sporophila_lineola,0,1,1,0,0,1,0,0,1,0,1,0,2,5570000
Sporophila_luctuosa,0,0,1,0,0,1,0,0,1,0,1,0,2,3550000
Oryzoborus_maximiliani,1,0,1,0,0,1,0,0,1,0,1,1,2,5150000
Sporophila_melanogaster,1,1,1,0,0,0,0,0,1,0,0,1,2,17800
Sporophila_minuta,0,0,1,0,0,1,0,0,1,1,0,1,2,7820000
Sporophila_torqueola,0,0,1,0,0,1,0,0,0,0,1,0,3,1880000
Sporophila_murallae,0,0,1,0,0,1,0,1,0,0,1,0,2,1500000
Sporophila_nigricollis,0,0,1,0,0,1,0,0,1,0,1,0,2,14600000
Sporophila_nigrorufa,1,0,1,0,0,0,0,0,1,0,1,0,2,160000
Oryzoborus_nuttingi,0,0,1,0,0,1,0,0,1,0,1,1,2,88700
Sporophila_corvina,0,0,1,0,0,1,0,1,0,0,1,0,2,634000
Sporophila_palustris,1,1,1,0,0,0,0,0,1,0,0,0,2,293000
Sporophila_peruviana,0,0,1,0,0,1,0,1,0,0,1,1,2,309000
Sporophila_bouvreuil,1,1,1,0,0,0,0,0,0,1,1,0,2,6600000
Sporophila_plumbea,0,0,1,0,0,0,0,0,1,1,0,0,2,57100
Sporophila_ruficollis,1,1,1,0,0,0,0,0,1,0,1,1,2,8400
Sporophila_schistacea,1,0,1,0,0,1,0,1,0,0,0,0,2,9600000
Sporophila_simplex,0,0,1,0,0,1,0,0,0,0,1,0,2,172000
Sporophila_telasco,0,0,1,0,0,1,0,0,1,0,1,1,2,1360000
Sporophila_torqueola,0,0,1,0,0,1,0,0,0,0,1,0,3,1880000
Sporopipes_frontalis,0,0,0,1,0,0,0,0,0,1,1,0,3,10800000
Sporopipes_squamifrons,0,0,0,1,0,1,0,0,0,1,1,0,2,3020000
Stachyris_grammiceps,1,0,0,0,1,0,0,1,0,0,0,0,2,68600
Stachyris_herberti,1,0,0,0,1,0,0,1,0,0,0,0,2,28500
Sphenocichla_humei,1,0,0,0,1,0,0,1,0,0,0,0,3,165000
Stachyris_leucotis,1,0,0,0,1,1,0,1,0,0,0,0,2,2130000
Stachyris_maculata,1,0,0,0,1,0,0,1,0,0,1,0,2,2810000
Stachyris_nigriceps,1,0,0,0,1,1,0,1,0,0,1,0,3,8060000
Stachyris_nigricollis,1,0,0,0,1,0,0,1,0,0,0,0,2,2640000
Stachyris_nonggangensis,1,0,0,0,1,0,0,1,0,0,0,0,2,3600
Stachyris_oglei,1,0,0,0,1,0,0,1,0,0,1,0,3,16500
Stachyris_poliocephala,1,0,0,0,1,1,0,1,0,0,0,0,2,2890000
Sphenocichla_roberti,1,0,0,0,1,0,0,1,0,0,0,0,3,294000
Stachyris_striolata,1,0,0,0,1,0,0,1,0,0,1,0,3,3600000
Stachyris_thoracica,1,0,0,0,1,0,0,1,0,0,0,0,2,142000
Stactolaema_anchietae,0,0,0,1,0,0,0,1,0,1,0,0,2,1800000
Stactolaema_leucotis,1,0,0,1,0,1,0,1,0,0,0,0,2,78100
Stactolaema_leucotis,1,0,0,1,0,1,0,1,0,0,0,0,2,78100
Stactolaema_whytii,1,0,0,1,0,1,0,0,0,1,0,0,2,1230000
Stagonopleura_bella,0,0,0,0,1,0,0,0,0,0,1,0,2,884000
Stagonopleura_guttata,1,0,0,0,1,0,0,1,0,1,0,0,2,2040000
Stagonopleura_oculata,0,0,0,0,1,0,0,1,0,0,1,1,2,226000
Starnoenas_cyanocephala,1,0,1,0,0,0,0,1,0,0,0,0,2,198000
Steatornis_caripensis,1,0,1,0,0,0,0,1,0,0,0,0,2,5830000
Steganopus_tricolor,0,1,1,0,1,0,0,1,1,0,0,1,3,9270000
Andropadus_gracilirostris,0,0,0,1,0,1,0,1,0,1,0,0,2,7100000
Stelgidopteryx_ruficollis,0,1,1,0,0,1,0,1,1,0,1,1,2,17700000
Stenostira_scita,0,1,0,1,0,1,0,0,0,1,1,0,2,370000
Stephanoaetus_coronatus,1,0,0,1,0,1,0,1,0,1,0,1,2,2.10E+07
Stephanophorus_diadematus,0,1,1,0,0,1,0,1,0,0,1,0,2,1380000
Sterna_acuticauda,1,0,0,0,1,0,0,0,0,0,0,1,3,4490000
Sterna_aurantia,1,0,0,0,1,0,0,0,0,0,0,1,3,9730000
Sterna_forsteri,0,1,1,0,0,0,0,0,0,0,0,1,3,8980000
Sterna_paradisaea,1,1,1,1,1,0,1,0,1,0,0,1,3,64800000
Sterna_trudeaui,0,1,1,0,0,0,1,0,0,0,0,1,2,2770000
Sterna_albifrons,1,1,0,1,1,1,1,0,0,0,0,1,3,1.00E+08
Sterna_balaenarum,1,1,0,1,0,1,1,0,0,0,0,0,2,1350000
Sterna_superciliaris,0,0,1,0,0,0,0,0,0,0,0,1,2,1.40E+07
Stachyris_capitalis,1,0,0,0,1,0,0,1,0,0,0,0,2,158000
Stachyris_dennistouni,1,0,0,0,1,0,0,1,0,0,0,0,2,50200
Stachyris_nigrocapitata,1,0,0,0,1,0,0,1,0,0,0,0,2,174000
Stictonetta_naevosa,0,0,0,0,1,0,1,0,0,0,0,1,2,7540000
Stigmatura_napensis,0,0,1,0,0,0,0,0,0,0,1,1,2,740000
Stigmatura_budytoides,0,1,1,0,0,0,0,1,0,1,1,0,2,5690000
Stigmatura_napensis,0,0,1,0,0,0,0,0,0,0,1,1,2,740000
Stiltia_isabella,0,1,0,0,1,1,0,0,1,0,0,1,2,4420000
Stiphrornis_erythrothorax,1,0,0,1,0,1,0,1,0,0,0,0,2,2260000
Stiphrornis_erythrothorax,1,0,0,1,0,0,0,1,0,0,0,0,2,2260000
Stiphrornis_erythrothorax,1,0,0,1,0,0,0,1,0,0,0,0,2,2260000
Stipiturus_malachurus,1,0,0,0,1,0,0,0,0,0,1,1,2,5490000
Stipiturus_mallee,1,0,0,0,1,0,0,0,0,0,1,0,2,31300
Stipiturus_ruficeps,1,0,0,0,1,0,0,0,1,1,1,0,2,2160000
Stizorhina_finschi,1,0,0,1,0,0,0,1,0,0,0,0,2,915000
Stizorhina_fraseri,1,0,0,1,0,1,0,1,0,0,0,1,2,4840000
Lichenostomus_flavus,0,0,0,0,1,1,0,1,0,0,0,1,2,691000
Lichenostomus_unicolor,0,0,0,0,1,1,0,1,0,0,1,0,2,2450000
Strepera_fuliginosa,0,0,0,0,1,1,0,1,0,1,1,0,2,134000
Strepera_graculina,0,0,0,0,1,1,0,1,0,1,1,0,2,3480000
Strepera_versicolor,0,1,0,0,1,1,0,1,0,1,1,0,2,4910000
Streptocitta_albertinae,1,0,0,0,1,1,0,1,0,0,0,0,2,6200
Streptocitta_albicollis,1,0,0,0,1,0,0,1,0,0,1,0,2,118000
Streptocitta_albicollis,1,0,0,0,1,0,0,1,0,0,1,0,2,118000
Streptopelia_bitorquata,1,0,0,0,1,1,0,1,0,0,0,0,2,510000
Streptopelia_capicola,0,1,0,1,0,1,0,0,1,1,1,1,2,15100000
Streptopelia_decaocto,0,0,0,1,1,1,0,0,0,0,1,0,3,1.00E+08
Streptopelia_decipiens,0,0,0,1,0,1,0,0,0,1,1,1,3,22900000
Streptopelia_bitorquata,1,0,0,0,1,1,0,1,0,0,0,0,2,510000
Streptopelia_hypopyrrha,0,0,0,1,0,1,0,0,0,1,1,0,2,1860000
Streptopelia_lugens,0,0,0,1,0,1,0,1,0,0,1,0,3,3620000
Streptopelia_orientalis,0,1,0,1,1,1,0,1,0,0,1,0,3,31900000
Streptopelia_reichenowi,0,0,0,1,0,0,0,1,0,0,1,0,2,376000
Streptopelia_roseogrisea,0,1,0,1,0,1,0,0,1,1,1,0,3,1.10E+07
Streptopelia_semitorquata,0,1,0,1,0,1,0,1,0,1,1,1,3,2.60E+07
Streptopelia_tranquebarica,1,1,0,0,1,0,0,1,0,1,1,0,3,1.90E+07
Streptopelia_turtur,1,1,0,1,1,1,0,1,0,0,1,0,3,35700000
Streptopelia_vinacea,0,1,0,1,0,1,0,0,1,1,1,0,3,9740000
Streptopelia_decaocto,0,1,0,0,1,1,0,0,0,0,1,0,2,1.00E+08
Streptoprocne_biscutata,1,1,1,0,0,1,0,1,0,0,0,0,2,2950000
Streptoprocne_phelpsi,1,0,1,0,0,0,0,1,1,0,0,0,2,310000
Streptoprocne_rutila,0,1,1,0,0,1,0,1,0,0,1,0,3,10700000
Streptoprocne_semicollaris,0,0,1,0,0,1,0,1,0,0,0,0,3,567000
Streptoprocne_zonaris,1,1,1,0,0,1,0,1,0,0,0,0,3,25500000
Strigops_habroptila,0,0,0,0,1,1,0,1,0,0,0,0,2,95100
Strix_aluco,0,0,0,1,1,1,0,1,0,0,1,0,3,23300000
Strix_chacoensis,1,0,1,0,0,0,0,1,0,0,1,1,2,883000
Strix_fulvescens,1,0,1,0,0,0,0,1,0,0,0,0,2,194000
Strix_hylophila,1,0,1,0,0,1,0,1,0,0,0,0,2,1100000
Strix_leptogrammica,1,0,0,0,1,0,0,1,0,0,0,0,3,1.80E+07
Strix_nebulosa,0,0,1,1,1,0,0,1,1,0,1,1,1,44700000
Strix_aluco,0,0,0,0,1,1,0,1,0,0,1,0,3,23300000
Strix_occidentalis,1,0,1,0,0,0,0,1,0,0,0,0,3,3920000
Strix_ocellata,0,0,0,0,1,1,0,1,0,1,1,0,2,2790000
Strix_rufipes,1,0,1,0,0,0,0,1,0,0,0,0,2,1630000
Strix_seloputo,0,0,0,0,1,1,0,1,0,0,0,0,2,5930000
Strix_uralensis,0,0,0,1,1,1,0,1,0,0,0,1,1,34500000
Strix_varia,0,0,1,0,0,1,0,1,0,0,0,1,3,16300000
Strix_woodfordii,0,0,0,1,0,1,0,1,0,1,1,0,2,23200000
Struthidea_cinerea,0,0,0,0,1,1,0,1,0,1,1,0,2,3950000
Struthio_camelus,1,0,0,1,0,0,0,0,1,1,1,0,3,24400000
Struthio_camelus,1,0,0,1,0,0,0,1,1,1,1,0,2,24400000
Sturnella_magna,0,1,1,0,0,1,0,0,1,0,1,0,3,25400000
Sturnella_neglecta,1,1,1,0,0,1,0,0,1,0,1,0,3,10100000
Sturnus_sinensis,0,1,0,0,1,1,0,0,0,1,1,0,3,1070000
Sturnus_albofrontatus,1,0,0,0,1,0,0,1,0,0,0,0,2,11900
Sturnus_unicolor,0,0,0,1,0,1,0,0,1,0,1,0,1,2780000
Sturnus_vulgaris,1,1,0,1,1,1,0,1,1,0,1,0,3,38400000
Sublegatus_modestus,0,1,1,0,0,0,0,1,0,0,1,0,2,8420000
Sublegatus_obscurior,0,0,1,0,0,1,0,1,0,0,1,0,2,6030000
Certhionyx_niger,1,1,0,0,1,0,0,0,1,1,1,0,2,6660000
Suiriri_suiriri,1,1,1,0,0,0,0,1,0,1,0,0,2,9650000
Surnia_ulula,0,0,1,1,1,0,0,1,1,0,1,1,1,49700000
Surniculus_lugubris,1,1,0,0,1,0,0,1,0,0,1,0,3,9710000
Surniculus_lugubris,1,1,0,0,1,0,0,1,0,0,1,0,2,9710000
Surniculus_lugubris,1,0,0,0,1,0,0,1,0,0,1,0,2,9710000
Surniculus_velutinus,1,0,0,0,1,0,0,1,0,0,1,0,2,828000
Paradoxornis_fulvifrons,1,0,0,0,1,0,0,1,0,0,0,0,3,1140000
Paradoxornis_verreauxi,1,0,0,0,1,0,0,1,0,0,0,0,3,2320000
Swynnertonia_swynnertoni,1,0,0,1,0,0,0,1,0,0,0,0,2,416000
Pseudoalcippe_abyssinica,1,0,0,1,0,1,0,1,0,0,1,0,2,8570000
Sylvia_atricapilla,0,1,0,1,1,1,0,1,0,1,1,0,3,27800000
Pseudoalcippe_abyssinica,1,0,0,1,0,1,0,1,0,0,1,0,2,8570000
Sylvia_sarda,0,1,0,1,0,0,0,1,1,0,1,0,1,13000
