"","scientificName","orderName","familyName","genusName","Movement","redlistCategory","populationTrend","decline","threatend","habitatNotes","breedArtif","breedCoast","breedDesert","breedForest","breedGrass","breedInter","breedNerit","breedRock","breedSavan","breedShrub","breedUbiqu","breedUnkno","breedWetla","nonbArtif","nonbCoast","nonbDesert","nonbForest","nonbGrass","nonbInter","nonbNerit","nonbRock","nonbSavan","nonbShrub","nonbUbiqu","nonbUnkno","nonbWetla","HabNum","Pac_Americas","Cen_Americas","Atl_Americas","Eas_Atlantic","Black_Sea","Eas_Africa","Cen_Asia","Eas_Asia","Breed_Hemisphere","Nonbreed_Hemisphere","migratory"
"9268","Metallura aeneocauda","CAPRIMULGIFORMES","TROCHILIDAE","Metallura","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,0,0,0,0,0,0,2,2,0
"9269","Metallura baroni","CAPRIMULGIFORMES","TROCHILIDAE","Metallura","Not a Migrant","Endangered","Decreasing",1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0
"9270","Metallura eupogon","CAPRIMULGIFORMES","TROCHILIDAE","Metallura","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0,0,0,0,0,0,2,2,0
"9271","Metallura iracunda","CAPRIMULGIFORMES","TROCHILIDAE","Metallura","Not a Migrant","Endangered","Decreasing",1,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,2,2,0
"9272","Metallura odomae","CAPRIMULGIFORMES","TROCHILIDAE","Metallura","Not a Migrant","Least Concern","Decreasing",1,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,2,0
"9273","Metallura phoebe","CAPRIMULGIFORMES","TROCHILIDAE","Metallura","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,0,0,0,0,2,2,0
"9274","Metallura theresiae","CAPRIMULGIFORMES","TROCHILIDAE","Metallura","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,2,2,0
"9275","Metallura tyrianthina","CAPRIMULGIFORMES","TROCHILIDAE","Metallura","Altitudinal Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,0,0,0,0,0,2,2,0
"9276","Metallura williami","CAPRIMULGIFORMES","TROCHILIDAE","Metallura","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,2,2,0
"9277","Metopidius indicus","CHARADRIIFORMES","JACANIDAE","Metopidius","Not a Migrant","Least Concern","Unknown",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,1,1,2,2,0
"9278","Metriopelia aymara","COLUMBIFORMES","COLUMBIDAE","Metriopelia","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,0,0,0,0,0,2,2,0
"9279","Metriopelia ceciliae","COLUMBIFORMES","COLUMBIDAE","Metriopelia","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,2,2,0
"9280","Metriopelia melanoptera","COLUMBIFORMES","COLUMBIDAE","Metriopelia","Altitudinal Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,0,0,0,2,2,0
"9281","Metriopelia morenoi","COLUMBIFORMES","COLUMBIDAE","Metriopelia","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,2,2,0
"9282","Micrastur buckleyi","FALCONIFORMES","FALCONIDAE","Micrastur","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,2,2,0
"9283","Micrastur gilvicollis","FALCONIFORMES","FALCONIDAE","Micrastur","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,2,2,0
"9284","Micrastur mintoni","FALCONIFORMES","FALCONIDAE","Micrastur","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,0,0,2,2,0
"9285","Micrastur mirandollei","FALCONIFORMES","FALCONIDAE","Micrastur","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,2,2,0
"9286","Micrastur plumbeus","FALCONIFORMES","FALCONIDAE","Micrastur","Not a Migrant","Vulnerable","Decreasing",1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,0
"9287","Micrastur ruficollis","FALCONIFORMES","FALCONIDAE","Micrastur","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,0,0,0,2,2,0
"9288","Micrastur semitorquatus","FALCONIFORMES","FALCONIDAE","Micrastur","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,0,0,0,3,3,0
"9289","Micrathene whitneyi","STRIGIFORMES","STRIGIDAE","Micrathene","Full Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,0,0,0,0,0,3,3,1
"9290","Microcarbo africanus","SULIFORMES","PHALACROCORACIDAE","Microcarbo","Not a Migrant","Least Concern","Decreasing",1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,1,1,0,0,3,3,0
"9291","Microcarbo coronatus","SULIFORMES","PHALACROCORACIDAE","Microcarbo","Not a Migrant","Near Threatened","Stable",0,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,2,2,0
"9292","Microcarbo melanoleucos","SULIFORMES","PHALACROCORACIDAE","Microcarbo","Not a Migrant","Least Concern","Unknown",1,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,2,2,0
"9293","Microcarbo niger","SULIFORMES","PHALACROCORACIDAE","Microcarbo","Not a Migrant","Least Concern","Unknown",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,1,1,1,3,3,0
"9294","Microcarbo pygmaeus","SULIFORMES","PHALACROCORACIDAE","Microcarbo","Full Migrant","Least Concern","Increasing",0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,1,1,1,0,1,1,1
"9295","Microchera albocoronata","CAPRIMULGIFORMES","TROCHILIDAE","Microchera","Altitudinal Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,0,0,0,2,2,0
"9296","Microdynamis parva","CUCULIFORMES","CUCULIDAE","Microdynamis","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,2,2,0
"9297","Microgoura meeki","COLUMBIFORMES","COLUMBIDAE","Microgoura","Not a Migrant","Extinct","",0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"9298","Microhierax caerulescens","FALCONIFORMES","FALCONIDAE","Microhierax","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,1,1,2,2,0
"9299","Microhierax erythrogenys","FALCONIFORMES","FALCONIDAE","Microhierax","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,2,2,0
"9300","Microhierax fringillarius","FALCONIFORMES","FALCONIDAE","Microhierax","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,1,2,2,0
"9301","Microhierax latifrons","FALCONIFORMES","FALCONIDAE","Microhierax","Not a Migrant","Near Threatened","Decreasing",1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,2,0
"9302","Microhierax melanoleucos","FALCONIFORMES","FALCONIDAE","Microhierax","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,1,1,3,3,0
"9303","Micromonacha lanceolata","PICIFORMES","BUCCONIDAE","Micromonacha","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,0,0,0,0,0,2,2,0
"9304","Micronisus gabar","ACCIPITRIFORMES","ACCIPITRIDAE","Micronisus","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,1,1,1,0,0,3,3,0
"9305","Microparra capensis","CHARADRIIFORMES","JACANIDAE","Microparra","Not a Migrant","Least Concern","Unknown",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,1,1,1,0,0,3,3,0
"9306","Micropsitta bruijnii","PSITTACIFORMES","PSITTACIDAE","Micropsitta","Full Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,1,2,2,1
"9307","Micropsitta finschii","PSITTACIFORMES","PSITTACIDAE","Micropsitta","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,1,2,2,0
"9308","Micropsitta geelvinkiana","PSITTACIFORMES","PSITTACIDAE","Micropsitta","Not a Migrant","Near Threatened","Decreasing",1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,2,0
"9309","Micropsitta keiensis","PSITTACIFORMES","PSITTACIDAE","Micropsitta","Nomadic","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,2,2,0
"9310","Micropsitta meeki","PSITTACIFORMES","PSITTACIDAE","Micropsitta","Altitudinal Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,1,2,2,0
"9311","Micropsitta pusio","PSITTACIFORMES","PSITTACIDAE","Micropsitta","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,1,2,2,0
"9312","Micropternus brachyurus","PICIFORMES","PICIDAE","Micropternus","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,1,1,3,3,0
"9313","Micropygia schomburgkii","GRUIFORMES","RALLIDAE","Micropygia","Not a Migrant","Least Concern","Unknown",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,0,0,0,2,2,0
"9314","Microstilbon burmeisteri","CAPRIMULGIFORMES","TROCHILIDAE","Microstilbon","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,2,2,0
"9315","Milvago chimachima","FALCONIFORMES","FALCONIDAE","Milvago","Not a Migrant","Least Concern","Increasing",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,0,0,0,0,0,2,2,0
"9316","Milvus migrans","ACCIPITRIFORMES","ACCIPITRIDAE","Milvus","Full Migrant","Least Concern","Unknown",1,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,1,1,1,1,3,3,1
"9317","Milvus milvus","ACCIPITRIFORMES","ACCIPITRIDAE","Milvus","Full Migrant","Near Threatened","Decreasing",1,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,1,0,0,0,1,1,1
"9318","Mitu mitu","GALLIFORMES","CRACIDAE","Mitu","Not a Migrant","Extinct in the Wild","",0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"9319","Mitu salvini","GALLIFORMES","CRACIDAE","Mitu","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,2,2,0
"9320","Mitu tomentosum","GALLIFORMES","CRACIDAE","Mitu","Not a Migrant","Near Threatened","Decreasing",1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2,2,0
"9321","Mitu tuberosum","GALLIFORMES","CRACIDAE","Mitu","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,2,2,0
"9322","Momotus aequatorialis","CORACIIFORMES","MOMOTIDAE","Momotus","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,2,2,0
"9323","Momotus bahamensis","CORACIIFORMES","MOMOTIDAE","Momotus","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,0,0,0,0,0,2,2,0
"9324","Momotus coeruliceps","CORACIIFORMES","MOMOTIDAE","Momotus","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,0,0,0,0,0,3,3,0
"9325","Momotus lessonii","CORACIIFORMES","MOMOTIDAE","Momotus","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,0,0,0,3,3,0
"9326","Momotus mexicanus","CORACIIFORMES","MOMOTIDAE","Momotus","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,0,0,0,0,0,3,3,0
"9327","Momotus momota","CORACIIFORMES","MOMOTIDAE","Momotus","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,0,0,0,2,2,0
"9328","Momotus subrufescens","CORACIIFORMES","MOMOTIDAE","Momotus","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,0,0,0,2,2,0
"9329","Monasa atra","PICIFORMES","BUCCONIDAE","Monasa","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,1,0,0,0,0,0,2,2,0
"9330","Monasa flavirostris","PICIFORMES","BUCCONIDAE","Monasa","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,2,2,0
"9331","Monasa morphoeus","PICIFORMES","BUCCONIDAE","Monasa","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,0,0,0,0,0,2,2,0
"9332","Monasa nigrifrons","PICIFORMES","BUCCONIDAE","Monasa","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,0,0,0,0,0,2,2,0
"9333","Monias benschi","MESITORNITHIFORMES","MESITORNITHIDAE","Monias","Not a Migrant","Vulnerable","Decreasing",1,1,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,1,0,0,2,2,0
"9334","Morococcyx erythropygus","CUCULIFORMES","CUCULIDAE","Morococcyx","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,0,0,0,0,0,2,2,0
"9335","Morphnarchus princeps","ACCIPITRIFORMES","ACCIPITRIDAE","Morphnarchus","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,2,2,0
"9336","Morphnus guianensis","ACCIPITRIFORMES","ACCIPITRIDAE","Morphnus","Not a Migrant","Near Threatened","Decreasing",1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,2,0
"9337","Morus bassanus","SULIFORMES","SULIDAE","Morus","Full Migrant","Least Concern","Increasing",0,0,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,1,0,0,0,3,3,1
"9338","Morus capensis","SULIFORMES","SULIDAE","Morus","Not a Migrant","Endangered","Decreasing",1,1,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,2,2,0
"9339","Morus serrator","SULIFORMES","SULIDAE","Morus","Not a Migrant","Least Concern","Increasing",0,0,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,2,0
"9340","Mulleripicus fuliginosus","PICIFORMES","PICIDAE","Mulleripicus","Not a Migrant","Vulnerable","Decreasing",1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0
"9341","Mulleripicus fulvus","PICIFORMES","PICIDAE","Mulleripicus","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,2,2,0
"9342","Mulleripicus funebris","PICIFORMES","PICIDAE","Mulleripicus","Not a Migrant","Near Threatened","Decreasing",1,1,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,2,0
"9343","Mulleripicus pulverulentus","PICIFORMES","PICIDAE","Mulleripicus","Not a Migrant","Vulnerable","Decreasing",1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,3,3,0
"9344","Mundia elpenor","GRUIFORMES","RALLIDAE","Mundia","Not a Migrant","Extinct","",0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"9345","Musophaga rossae","MUSOPHAGIFORMES","MUSOPHAGIDAE","Musophaga","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,1,1,1,0,0,2,2,0
"9346","Musophaga violacea","MUSOPHAGIFORMES","MUSOPHAGIDAE","Musophaga","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,1,1,1,0,0,2,2,0
"9347","Mycteria americana","CICONIIFORMES","CICONIIDAE","Mycteria","Full Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,0,0,0,0,0,3,3,1
"9348","Mycteria cinerea","CICONIIFORMES","CICONIIDAE","Mycteria","Full Migrant","Endangered","Decreasing",1,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,2,1
"9349","Mycteria ibis","CICONIIFORMES","CICONIIDAE","Mycteria","Full Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,1,1,1,0,0,3,3,1
"9350","Mycteria leucocephala","CICONIIFORMES","CICONIIDAE","Mycteria","Not a Migrant","Near Threatened","Decreasing",1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,1,2,3,0
"9351","Myiopsitta luchsi","PSITTACIFORMES","PSITTACIDAE","Myiopsitta","Not a Migrant","Least Concern","Unknown",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,0,0,0,0,0,0,2,2,0
"9352","Myiopsitta monachus","PSITTACIFORMES","PSITTACIDAE","Myiopsitta","Not a Migrant","Least Concern","Increasing",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,0,0,0,0,0,2,2,0
